step,deformations,grip_force
779.0,0.05880649387836456,-12.0
780.0,0.05874522030353546,-12.0
781.0,0.058635927736759186,-12.0
782.0,0.05850599706172943,-12.0
783.0,0.05834611505270004,-12.0
784.0,0.058157943189144135,-12.0
785.0,0.057956814765930176,-12.0
786.0,0.0577390193939209,-12.0
787.0,0.05747164785861969,-12.0
788.0,0.05717091262340546,-12.0
789.0,0.05695435404777527,-12.0
790.0,0.05676434934139252,-12.0
791.0,0.05654555559158325,-12.0
792.0,0.05628914386034012,-12.0
793.0,0.05601225048303604,-12.0
794.0,0.05569690465927124,-12.0
795.0,0.055324338376522064,-12.0
796.0,0.05494590848684311,-12.0
797.0,0.05458207428455353,-12.0
798.0,0.05423228442668915,-12.0
799.0,0.053880564868450165,-12.0
800.0,0.05352485924959183,-12.0
801.0,0.05315331369638443,-12.0
802.0,0.05275444686412811,-12.0
803.0,0.05232669413089752,-12.0
804.0,0.051878996193408966,-12.0
805.0,0.051401153206825256,-12.0
806.0,0.05079127103090286,-12.0
807.0,0.05005122721195221,-12.0
808.0,0.04911959171295166,-12.0
809.0,0.047886691987514496,-12.0
810.0,0.04647190868854523,-12.0
811.0,0.04485534131526947,-12.0
812.0,0.043065764009952545,-12.0
813.0,0.04110381007194519,-12.0
814.0,0.03898387402296066,-12.0
815.0,0.036949917674064636,-12.0
816.0,0.03558596968650818,-12.0
817.0,0.03561624884605408,-12.0
818.0,0.03561584651470184,-12.0
819.0,0.03561444580554962,-12.0
820.0,0.03561881184577942,-12.0
821.0,0.035624414682388306,-12.0
822.0,0.03575979173183441,-12.0
823.0,0.03587104380130768,-12.0
824.0,0.03593960404396057,-12.0
825.0,0.03600284457206726,-12.0
826.0,0.0360720157623291,-12.0
827.0,0.036143288016319275,-12.0
828.0,0.03619515895843506,-12.0
829.0,0.03622855246067047,-12.0
830.0,0.036254167556762695,-12.0
831.0,0.03627559542655945,-12.0
832.0,0.03599114716053009,-12.0
833.0,0.03570142388343811,-12.0
834.0,0.03579813241958618,-12.0
835.0,0.0360247939825058,-12.0
836.0,0.03611353039741516,-12.0
837.0,0.036136746406555176,-12.0
838.0,0.036172375082969666,-12.0
839.0,0.0361546128988266,-12.0
840.0,0.03612817823886871,-12.0
841.0,0.03607833385467529,-12.0
842.0,0.03601330518722534,-12.0
843.0,0.035938650369644165,-12.0
844.0,0.035901933908462524,-12.0
845.0,0.03586670756340027,-12.0
846.0,0.0358462929725647,-12.0
847.0,0.035816505551338196,-12.0
848.0,0.035860806703567505,-12.0
849.0,0.03587330877780914,-12.0
850.0,0.03588256239891052,-12.0
851.0,0.035864993929862976,-12.0
852.0,0.03588935732841492,-12.0
853.0,0.03592124581336975,-12.0
854.0,0.03590276837348938,-12.0
855.0,0.035867318511009216,-12.0
856.0,0.03580819070339203,-12.0
857.0,0.03577937185764313,-12.0
858.0,0.03575555980205536,-12.0
859.0,0.03569875657558441,-12.0
860.0,0.035705119371414185,-12.0
861.0,0.03570476174354553,-12.0
862.0,0.035391271114349365,-12.0
863.0,0.035062044858932495,-12.0
864.0,0.03473538160324097,-12.0
865.0,0.0344255268573761,-12.0
866.0,0.03417167067527771,-12.0
867.0,0.033969342708587646,-12.0
868.0,0.033760517835617065,-12.0
869.0,0.03354835510253906,-12.0
870.0,0.033350080251693726,-12.0
871.0,0.03316450119018555,-12.0
872.0,0.032990992069244385,-12.0
873.0,0.03283679485321045,-12.0
874.0,0.0327087938785553,-12.0
875.0,0.032613128423690796,-12.0
876.0,0.03257450461387634,-12.0
877.0,0.032587528228759766,-12.0
878.0,0.03264135122299194,-12.0
879.0,0.032725512981414795,-12.0
880.0,0.0328369140625,-12.0
881.0,0.032969146966934204,-12.0
882.0,0.033112019300460815,-12.0
883.0,0.0332583487033844,-12.0
884.0,0.03339946269989014,-12.0
885.0,0.03352823853492737,-12.0
886.0,0.03363829851150513,-12.0
887.0,0.033701926469802856,-12.0
888.0,0.03373083472251892,-12.0
889.0,0.03372710943222046,-12.0
890.0,0.033701926469802856,-12.0
891.0,0.03375658392906189,-12.0
892.0,0.034766554832458496,-12.0
893.0,0.035092711448669434,-12.0
894.0,0.03536537289619446,-12.0
895.0,0.03559452295303345,-12.0
896.0,0.035785168409347534,-12.0
897.0,0.03596276044845581,-12.0
898.0,0.03612402081489563,-12.0
899.0,0.03624182939529419,-12.0
900.0,0.03632041811943054,-12.0
901.0,0.03640034794807434,-12.0
902.0,0.03647837042808533,-12.0
903.0,0.036547183990478516,-12.0
904.0,0.036619365215301514,-12.0
905.0,0.036652058362960815,-12.0
906.0,0.03664618730545044,-12.0
907.0,0.03666090965270996,-12.0
908.0,0.03674343228340149,-12.0
909.0,0.03683164715766907,-12.0
910.0,0.03691557049751282,-12.0
911.0,0.03699260950088501,-12.0
912.0,0.03706151247024536,-12.0
913.0,0.03711169958114624,-12.0
914.0,0.037154942750930786,-12.0
915.0,0.037205010652542114,-12.0
916.0,0.037249088287353516,-12.0
917.0,0.03727632761001587,-12.0
918.0,0.03727763891220093,-12.0
919.0,0.03725385665893555,-12.0
920.0,0.037216752767562866,-12.0
921.0,0.03717309236526489,-12.0
922.0,0.037122130393981934,-12.0
923.0,0.037053197622299194,-12.0
924.0,0.03697580099105835,-12.0
925.0,0.03689047694206238,-12.0
926.0,0.036784619092941284,-12.0
927.0,0.036660730838775635,-12.0
928.0,0.036535412073135376,-12.0
929.0,0.03639805316925049,-12.0
930.0,0.03625717759132385,-12.0
931.0,0.03612866997718811,-12.0
932.0,0.03600075840950012,-12.0
933.0,0.03585049510002136,-12.0
934.0,0.03569337725639343,-12.0
935.0,0.03553017973899841,-12.0
936.0,0.03536224365234375,-12.0
937.0,0.03518557548522949,-12.0
938.0,0.03500896692276001,-12.0
939.0,0.03483667969703674,-12.0
940.0,0.03466498851776123,-12.0
941.0,0.034492164850234985,-12.0
942.0,0.034282296895980835,-12.0
943.0,0.0340537428855896,-12.0
944.0,0.03381320834159851,-12.0
945.0,0.03354877233505249,-12.0
946.0,0.03326183557510376,-12.0
947.0,0.03299030661582947,-12.0
948.0,0.03272503614425659,-12.0
949.0,0.03245645761489868,-12.0
950.0,0.03218233585357666,-12.0
951.0,0.03189826011657715,-12.0
952.0,0.031601667404174805,-12.0
953.0,0.03128516674041748,-12.0
954.0,0.03093421459197998,-12.0
955.0,0.030532777309417725,-12.0
956.0,0.03013145923614502,-12.0
957.0,0.029768705368041992,-12.0
958.0,0.029454290866851807,-12.0
959.0,0.029129743576049805,-12.0
960.0,0.028581619262695312,-12.0
961.0,0.028017878532409668,-12.0
962.0,0.027474582195281982,-12.0
963.0,0.026968181133270264,-12.0
964.0,0.02650749683380127,-12.0
965.0,0.026102781295776367,-12.0
966.0,0.025756478309631348,-12.0
967.0,0.02546525001525879,-12.0
968.0,0.025248587131500244,-12.0
969.0,0.02511805295944214,-12.0
970.0,0.025173425674438477,-12.0
971.0,0.02523517608642578,-12.0
972.0,0.025292396545410156,-12.0
973.0,0.02534562349319458,-12.0
974.0,0.025394737720489502,-12.0
975.0,0.025463759899139404,-12.0
976.0,0.02561807632446289,-12.0
977.0,0.025643885135650635,-12.0
978.0,0.025638222694396973,-12.0
979.0,0.025622069835662842,-12.0
980.0,0.02559596300125122,-12.0
981.0,0.02556222677230835,-12.0
982.0,0.02552497386932373,-12.0
983.0,0.02549201250076294,-12.0
984.0,0.025461435317993164,-12.0
985.0,0.025430679321289062,-12.0
986.0,0.02539891004562378,-12.0
987.0,0.02535867691040039,-12.0
988.0,0.025336921215057373,-12.0
989.0,0.02540034055709839,-12.0
990.0,0.025616228580474854,-12.0
991.0,0.025784850120544434,-12.0
992.0,0.02590125799179077,-12.0
993.0,0.02598625421524048,-12.0
994.0,0.02604597806930542,-12.0
995.0,0.026075303554534912,-12.0
996.0,0.026079833507537842,-12.0
997.0,0.026070833206176758,-12.0
998.0,0.026063084602355957,-12.0
999.0,0.02604883909225464,-12.0
1000.0,0.02603095769882202,-12.0
1001.0,0.02599656581878662,-12.0
1002.0,0.025935113430023193,-12.0
1003.0,0.025767505168914795,-12.0
1004.0,0.025674402713775635,-12.0
1005.0,0.02565842866897583,-12.0
1006.0,0.025641441345214844,-12.0
1007.0,0.025638461112976074,-12.0
1008.0,0.025654613971710205,-12.0
1009.0,0.025641560554504395,-12.0
1010.0,0.025591790676116943,-12.0
1011.0,0.025532543659210205,-12.0
1012.0,0.02566462755203247,-12.0
1013.0,0.025662660598754883,-12.0
1014.0,0.025823473930358887,-12.0
1015.0,0.02598625421524048,-12.0
1016.0,0.02570408582687378,-12.0
1017.0,0.025607287883758545,-12.0
1018.0,0.02556896209716797,-12.0
1019.0,0.02547222375869751,-12.0
1020.0,0.024452686309814453,-12.0
1021.0,0.023598909378051758,-12.0
1022.0,0.023636043071746826,-12.0
1023.0,0.02376103401184082,-12.0
1024.0,0.02389347553253174,-12.0
1025.0,0.02395474910736084,-12.0
1026.0,0.023949146270751953,-12.0
1027.0,0.02390575408935547,-12.0
1028.0,0.02383524179458618,-12.0
1029.0,0.023720264434814453,-12.0
1030.0,0.023562729358673096,-12.0
1031.0,0.023365676403045654,-12.0
1032.0,0.02314770221710205,-12.0
1033.0,0.02292501926422119,-12.0
1034.0,0.02270054817199707,-12.0
1035.0,0.022500216960906982,-12.0
1036.0,0.022335410118103027,-12.0
1037.0,0.022130191326141357,-12.0
1038.0,0.022025346755981445,-12.0
1039.0,0.022179245948791504,-12.0
1040.0,0.022334039211273193,-12.0
1041.0,0.022473812103271484,-12.0
1042.0,0.022581636905670166,-12.0
1043.0,0.022650182247161865,-12.0
1044.0,0.022684872150421143,-12.0
1045.0,0.02269381284713745,-12.0
1046.0,0.022706151008605957,-12.0
1047.0,0.022729337215423584,-12.0
1048.0,0.022717714309692383,-12.0
1049.0,0.022686243057250977,-12.0
1050.0,0.0226515531539917,-12.0
1051.0,0.02299898862838745,-12.0
1052.0,0.023382186889648438,-12.0
1053.0,0.02377140522003174,-12.0
1054.0,0.024156510829925537,-12.0
1055.0,0.024515807628631592,-12.0
1056.0,0.024889886379241943,-12.0
1057.0,0.02526324987411499,-12.0
1058.0,0.025629520416259766,-12.0
1059.0,0.025973737239837646,-12.0
1060.0,0.02629917860031128,-12.0
1061.0,0.026606500148773193,-12.0
1062.0,0.026890933513641357,-12.0
1063.0,0.02715611457824707,-12.0
1064.0,0.027405142784118652,-12.0
1065.0,0.02764064073562622,-12.0
1066.0,0.02785712480545044,-12.0
1067.0,0.028063654899597168,-12.0
1068.0,0.028259456157684326,-12.0
1069.0,0.02844899892807007,-12.0
1070.0,0.02858215570449829,-12.0
1071.0,0.02865016460418701,-12.0
1072.0,0.028715193271636963,-12.0
1073.0,0.02879476547241211,-12.0
1074.0,0.028888404369354248,-12.0
1075.0,0.02899348735809326,-12.0
1076.0,0.02909940481185913,-12.0
1077.0,0.02920091152191162,-12.0
1078.0,0.02929532527923584,-12.0
1079.0,0.028868257999420166,-12.0
1080.0,0.02794623374938965,-12.0
1081.0,0.027353644371032715,-12.0
1082.0,0.027152419090270996,-12.0
1083.0,0.02713865041732788,-12.0
1084.0,0.02712303400039673,-12.0
1085.0,0.02707517147064209,-12.0
1086.0,0.0271340012550354,-12.0
1087.0,0.027226150035858154,-12.0
1088.0,0.027282238006591797,-12.0
1089.0,0.027295410633087158,-12.0
1090.0,0.027256250381469727,-12.0
1091.0,0.027166545391082764,-12.0
1092.0,0.027028977870941162,-12.0
1093.0,0.02684652805328369,-12.0
1094.0,0.026616215705871582,-12.0
1095.0,0.02634340524673462,-12.0
1096.0,0.02636319398880005,-12.0
1097.0,0.02652508020401001,-12.0
1098.0,0.026677072048187256,-12.0
1099.0,0.026817917823791504,-12.0
1100.0,0.02694922685623169,-12.0
1101.0,0.027076661586761475,0.0
1102.0,0.027194559574127197,0.0
1103.0,0.027302443981170654,0.0
1104.0,0.027400970458984375,0.0
1105.0,0.0274885892868042,0.0
1106.0,0.02756786346435547,0.0
1107.0,0.027641773223876953,0.0
1108.0,0.027709901332855225,0.0
1109.0,0.027766525745391846,0.0
1110.0,0.027811646461486816,0.0
1111.0,0.027847588062286377,0.0
1112.0,0.027875185012817383,0.0
1113.0,0.027894794940948486,0.0
1114.0,0.027906835079193115,0.0
1115.0,0.027908742427825928,0.0
1116.0,0.02790200710296631,0.0
1117.0,0.027884960174560547,0.0
1118.0,0.027850747108459473,0.0
1119.0,0.02779608964920044,0.0
1120.0,0.027731657028198242,0.0
1121.0,0.02765834331512451,0.0
1122.0,0.027576148509979248,0.0
1123.0,0.027487754821777344,0.0
1124.0,0.02739250659942627,0.0
1125.0,0.02729123830795288,0.0
1126.0,0.027178585529327393,0.0
1127.0,0.027055740356445312,0.0
1128.0,0.026921749114990234,0.0
1129.0,0.026776492595672607,0.0
1130.0,0.026619255542755127,0.0
1131.0,0.02644813060760498,0.0
1132.0,0.02625483274459839,0.0
1133.0,0.02605593204498291,0.0
1134.0,0.025853514671325684,0.0
1135.0,0.025646448135375977,0.0
1136.0,0.025442123413085938,0.0
1137.0,0.025240063667297363,0.0
1138.0,0.02504020929336548,0.0
1139.0,0.024841725826263428,0.0
1140.0,0.024642586708068848,0.0
1141.0,0.024443447589874268,0.0
1142.0,0.02424490451812744,0.0
1143.0,0.024044811725616455,0.0
1144.0,0.023843050003051758,0.0
1145.0,0.023640871047973633,0.0
1146.0,0.023440003395080566,0.0
1147.0,0.023244619369506836,0.0
1148.0,0.02305537462234497,0.0
1149.0,0.022872567176818848,0.0
1150.0,0.022696614265441895,0.0
1151.0,0.022525370121002197,0.0
1152.0,0.022357404232025146,0.0
1153.0,0.022192299365997314,0.0
1154.0,0.022030949592590332,0.0
1155.0,0.021874308586120605,0.0
1156.0,0.021722137928009033,0.0
1157.0,0.02157449722290039,0.0
1158.0,0.021432340145111084,0.0
1159.0,0.021296322345733643,0.0
1160.0,0.02116680145263672,0.0
1161.0,0.021044373512268066,0.0
1162.0,0.021000027656555176,0.0
1163.0,0.021117866039276123,0.0
1164.0,0.021230578422546387,0.0
1165.0,0.021347463130950928,0.0
1166.0,0.021472513675689697,0.0
1167.0,0.021589815616607666,0.0
1168.0,0.021699965000152588,0.0
1169.0,0.02180647850036621,0.0
1170.0,0.021912693977355957,0.0
1171.0,0.022009611129760742,0.0
1172.0,0.022093355655670166,0.0
1173.0,0.02216726541519165,0.0
1174.0,0.022236168384552002,0.0
1175.0,0.02229839563369751,0.0
1176.0,0.022355377674102783,0.0
1177.0,0.02242136001586914,0.0
1178.0,0.022487998008728027,0.0
1179.0,0.02255147695541382,0.0
1180.0,0.02261108160018921,0.0
1181.0,0.022664129734039307,0.0
1182.0,0.022709786891937256,0.0
1183.0,0.022817373275756836,0.0
1184.0,0.022851765155792236,0.0
1185.0,0.022949397563934326,0.0
1186.0,0.023081660270690918,0.0
1187.0,0.023217499256134033,0.0
1188.0,0.023407161235809326,0.0
1189.0,0.023636996746063232,0.0
1190.0,0.02385503053665161,0.0
1191.0,0.024042248725891113,0.0
1192.0,0.024197757244110107,0.0
1193.0,0.02431333065032959,0.0
1194.0,0.024392783641815186,0.0
1195.0,0.02444934844970703,0.0
1196.0,0.024486422538757324,0.0
1197.0,0.024505615234375,0.0
1198.0,0.024515748023986816,0.0
1199.0,0.024519741535186768,0.0
1200.0,0.02451944351196289,0.0
1201.0,0.0245169997215271,-12.0
1202.0,0.024499833583831787,-12.0
1203.0,0.024509906768798828,-12.0
1204.0,0.024541735649108887,-12.0
1205.0,0.024560511112213135,-12.0
1206.0,0.024554073810577393,-12.0
1207.0,0.024530410766601562,-12.0
1208.0,0.024438202381134033,-12.0
1209.0,0.024330854415893555,-12.0
1210.0,0.024245023727416992,-12.0
1211.0,0.024170517921447754,-12.0
1212.0,0.0240744948387146,-12.0
1213.0,0.023945629596710205,-12.0
1214.0,0.02376413345336914,-12.0
1215.0,0.02352774143218994,-12.0
1216.0,0.023258984088897705,-12.0
1217.0,0.022896945476531982,-12.0
1218.0,0.022435128688812256,-12.0
1219.0,0.021939396858215332,-12.0
1220.0,0.021434247493743896,-12.0
1221.0,0.020936548709869385,-12.0
1222.0,0.020448505878448486,-12.0
1223.0,0.019958674907684326,-12.0
1224.0,0.019509971141815186,-12.0
1225.0,0.019114434719085693,-12.0
1226.0,0.018766403198242188,-12.0
1227.0,0.018740415573120117,-12.0
1228.0,0.018803656101226807,-12.0
1229.0,0.018922626972198486,-12.0
1230.0,0.018935799598693848,-12.0
1231.0,0.0190545916557312,-12.0
1232.0,0.019247710704803467,-12.0
1233.0,0.019378602504730225,-12.0
1234.0,0.019408464431762695,-12.0
1235.0,0.019529223442077637,-12.0
1236.0,0.019680678844451904,-12.0
1237.0,0.019959568977355957,-12.0
1238.0,0.019906461238861084,-12.0
1239.0,0.019170820713043213,-12.0
1240.0,0.019642770290374756,-12.0
1241.0,0.020630240440368652,-12.0
1242.0,0.021784842014312744,-12.0
1243.0,0.023335635662078857,-12.0
1244.0,0.024229109287261963,-12.0
1245.0,0.02470952272415161,-12.0
1246.0,0.02512449026107788,-12.0
1247.0,0.025782763957977295,-12.0
1248.0,0.02644449472427368,-12.0
1249.0,0.027060389518737793,-12.0
1250.0,0.027383863925933838,-12.0
1251.0,0.027644097805023193,-12.0
1252.0,0.027719557285308838,-12.0
1253.0,0.027541518211364746,-12.0
1254.0,0.0271417498588562,-12.0
1255.0,0.026825368404388428,-12.0
1256.0,0.02683877944946289,-12.0
1257.0,0.02686750888824463,-12.0
1258.0,0.02697354555130005,-12.0
1259.0,0.02700752019882202,-12.0
1260.0,0.02689439058303833,-12.0
1261.0,0.02680116891860962,-12.0
1262.0,0.026705384254455566,-12.0
1263.0,0.026494085788726807,-12.0
1264.0,0.026486873626708984,-12.0
1265.0,0.027220427989959717,-12.0
1266.0,0.028029680252075195,-12.0
1267.0,0.027586519718170166,-12.0
1268.0,0.026875853538513184,-12.0
1269.0,0.027099668979644775,-12.0
1270.0,0.027215778827667236,-12.0
1271.0,0.027446866035461426,-12.0
1272.0,0.027418434619903564,-12.0
1273.0,0.0267561674118042,-12.0
1274.0,0.025741934776306152,-12.0
1275.0,0.024689197540283203,-12.0
1276.0,0.02488642930984497,-12.0
1277.0,0.025404036045074463,-12.0
1278.0,0.025809884071350098,-12.0
1279.0,0.026313185691833496,-12.0
1280.0,0.0269089937210083,-12.0
1281.0,0.027693986892700195,-12.0
1282.0,0.02804511785507202,-12.0
1283.0,0.02808964252471924,-12.0
1284.0,0.027610421180725098,-12.0
1285.0,0.0270119309425354,-12.0
1286.0,0.026879191398620605,-12.0
1287.0,0.02694040536880493,-12.0
1288.0,0.026422977447509766,-12.0
1289.0,0.024756014347076416,-12.0
1290.0,0.022549808025360107,-12.0
1291.0,0.021426022052764893,-12.0
1292.0,0.02222263813018799,-12.0
1293.0,0.02346247434616089,-12.0
1294.0,0.024433910846710205,-12.0
1295.0,0.02527594566345215,-12.0
1296.0,0.025870978832244873,-12.0
1297.0,0.025900602340698242,-12.0
1298.0,0.02542698383331299,-12.0
1299.0,0.025209248065948486,-12.0
1300.0,0.02487391233444214,-12.0
1301.0,0.02452695369720459,-12.0
1302.0,0.024055957794189453,-12.0
1303.0,0.02337104082107544,-12.0
1304.0,0.021818220615386963,-12.0
1305.0,0.021408557891845703,-12.0
1306.0,0.02195030450820923,-12.0
1307.0,0.021548807621002197,-12.0
1308.0,0.021226882934570312,-12.0
1309.0,0.02097463607788086,-12.0
1310.0,0.02033287286758423,-12.0
1311.0,0.020515859127044678,-12.0
1312.0,0.02050936222076416,-12.0
1313.0,0.020322561264038086,-12.0
1314.0,0.020348727703094482,-12.0
1315.0,0.020412564277648926,-12.0
1316.0,0.020347654819488525,-12.0
1317.0,0.01947420835494995,-12.0
1318.0,0.019032299518585205,-12.0
1319.0,0.019585609436035156,-12.0
1320.0,0.0198400616645813,-12.0
1321.0,0.019916415214538574,-12.0
1322.0,0.019808948040008545,-12.0
1323.0,0.019234895706176758,-12.0
1324.0,0.01905149221420288,-12.0
1325.0,0.01946645975112915,-12.0
1326.0,0.019811153411865234,-12.0
1327.0,0.01946645975112915,-12.0
1328.0,0.019564032554626465,-12.0
1329.0,0.020092785358428955,-12.0
1330.0,0.021697819232940674,-12.0
1331.0,0.022681713104248047,-12.0
1332.0,0.02251899242401123,-12.0
1333.0,0.022827088832855225,-12.0
1334.0,0.023299098014831543,-12.0
1335.0,0.0232582688331604,-12.0
1336.0,0.02241837978363037,-12.0
1337.0,0.022406041622161865,-12.0
1338.0,0.022027790546417236,-12.0
1339.0,0.021746516227722168,-12.0
1340.0,0.02132052183151245,-12.0
1341.0,0.021531224250793457,-12.0
1342.0,0.021268725395202637,-12.0
1343.0,0.020879089832305908,-12.0
1344.0,0.020806431770324707,-12.0
1345.0,0.020394742488861084,-12.0
1346.0,0.020216405391693115,-12.0
1347.0,0.020815134048461914,-12.0
1348.0,0.02111208438873291,-12.0
1349.0,0.021246910095214844,-12.0
1350.0,0.02076852321624756,-12.0
1351.0,0.020957589149475098,-12.0
1352.0,0.021443724632263184,-12.0
1353.0,0.021216750144958496,-12.0
1354.0,0.02105051279067993,-12.0
1355.0,0.020982980728149414,-12.0
1356.0,0.02217024564743042,-12.0
1357.0,0.023335754871368408,-12.0
1358.0,0.023897290229797363,-12.0
1359.0,0.024106383323669434,-12.0
1360.0,0.02470308542251587,-12.0
1361.0,0.024893224239349365,-12.0
1362.0,0.024466514587402344,-12.0
1363.0,0.024403691291809082,-12.0
1364.0,0.02428901195526123,-12.0
1365.0,0.0240250825881958,-12.0
1366.0,0.02362358570098877,-12.0
1367.0,0.023882508277893066,-12.0
1368.0,0.02349191904067993,-12.0
1369.0,0.0227774977684021,-12.0
1370.0,0.02231144905090332,-12.0
1371.0,0.022261738777160645,-12.0
1372.0,0.022553682327270508,-12.0
1373.0,0.023057222366333008,-12.0
1374.0,0.023648858070373535,-12.0
1375.0,0.023629844188690186,-12.0
1376.0,0.023502886295318604,-12.0
1377.0,0.02343285083770752,-12.0
1378.0,0.023886263370513916,-12.0
1379.0,0.02389836311340332,-12.0
1380.0,0.023987650871276855,-12.0
1381.0,0.024952471256256104,-12.0
1382.0,0.026029467582702637,-12.0
1383.0,0.02605658769607544,-12.0
1384.0,0.025898218154907227,-12.0
1385.0,0.026031851768493652,-12.0
1386.0,0.02618318796157837,-12.0
1387.0,0.02648484706878662,-12.0
1388.0,0.0268019437789917,-12.0
1389.0,0.02671957015991211,-12.0
1390.0,0.02619147300720215,-12.0
1391.0,0.025744497776031494,-12.0
1392.0,0.025455355644226074,-12.0
1393.0,0.02523905038833618,-12.0
1394.0,0.025204360485076904,-12.0
1395.0,0.025767266750335693,-12.0
1396.0,0.0264585018157959,-12.0
1397.0,0.026821136474609375,-12.0
1398.0,0.02715510129928589,-12.0
1399.0,0.027932822704315186,-12.0
1400.0,0.028188228607177734,-12.0
1401.0,0.028086602687835693,-12.0
1402.0,0.028123438358306885,-12.0
1403.0,0.02838963270187378,-12.0
1404.0,0.028140544891357422,-12.0
1405.0,0.02776813507080078,-12.0
1406.0,0.027621746063232422,-12.0
1407.0,0.027126550674438477,-12.0
1408.0,0.02674812078475952,-12.0
1409.0,0.026766061782836914,-12.0
1410.0,0.026789188385009766,-12.0
1411.0,0.026891589164733887,-12.0
1412.0,0.0272940993309021,-12.0
1413.0,0.028270184993743896,-12.0
1414.0,0.028609871864318848,-12.0
1415.0,0.028490006923675537,-12.0
1416.0,0.028489530086517334,-12.0
1417.0,0.028782308101654053,-12.0
1418.0,0.028847455978393555,-12.0
1419.0,0.028542041778564453,-12.0
1420.0,0.02895432710647583,-12.0
1421.0,0.028871119022369385,-12.0
1422.0,0.028580069541931152,-12.0
1423.0,0.028424978256225586,-12.0
1424.0,0.02830260992050171,-12.0
1425.0,0.028258442878723145,-12.0
1426.0,0.028564751148223877,-12.0
1427.0,0.02954620122909546,-12.0
1428.0,0.02989780902862549,-12.0
1429.0,0.029754579067230225,-12.0
1430.0,0.02964681386947632,-12.0
1431.0,0.030298054218292236,-12.0
1432.0,0.0303763747215271,-12.0
1433.0,0.02995896339416504,-12.0
1434.0,0.03020298480987549,-12.0
1435.0,0.030219554901123047,-12.0
1436.0,0.029978156089782715,-12.0
1437.0,0.02990567684173584,-12.0
1438.0,0.029837071895599365,-12.0
1439.0,0.02974599599838257,-12.0
1440.0,0.029869139194488525,-12.0
1441.0,0.030689537525177002,-12.0
1442.0,0.031104862689971924,-12.0
1443.0,0.030862629413604736,-12.0
1444.0,0.03092128038406372,-12.0
1445.0,0.031567931175231934,-12.0
1446.0,0.031668126583099365,-12.0
1447.0,0.03104233741760254,-12.0
1448.0,0.03075563907623291,-12.0
1449.0,0.03023630380630493,-12.0
1450.0,0.03029310703277588,-12.0
1451.0,0.0304032564163208,-12.0
1452.0,0.030491769313812256,-12.0
1453.0,0.03066575527191162,-12.0
1454.0,0.03063523769378662,-12.0
1455.0,0.03107982873916626,-12.0
1456.0,0.03159666061401367,-12.0
1457.0,0.03127741813659668,-12.0
1458.0,0.031189382076263428,-12.0
1459.0,0.03198564052581787,-12.0
1460.0,0.03256326913833618,-12.0
1461.0,0.03180885314941406,-12.0
1462.0,0.0313534140586853,-12.0
1463.0,0.03122127056121826,-12.0
1464.0,0.03224039077758789,-12.0
1465.0,0.03253757953643799,-12.0
1466.0,0.03242558240890503,-12.0
1467.0,0.03268015384674072,-12.0
1468.0,0.03259241580963135,-12.0
1469.0,0.03253120183944702,-12.0
1470.0,0.03256756067276001,-12.0
1471.0,0.03233236074447632,-12.0
1472.0,0.03214651346206665,-12.0
1473.0,0.03272217512130737,-12.0
1474.0,0.03390616178512573,-12.0
1475.0,0.033848464488983154,-12.0
1476.0,0.03358584642410278,-12.0
1477.0,0.033753812313079834,-12.0
1478.0,0.03489482402801514,-12.0
1479.0,0.0348132848739624,-12.0
1480.0,0.03408926725387573,-12.0
1481.0,0.03363478183746338,-12.0
1482.0,0.03420466184616089,-12.0
1483.0,0.03445464372634888,-12.0
1484.0,0.03437340259552002,-12.0
1485.0,0.03428846597671509,-12.0
1486.0,0.03432321548461914,-12.0
1487.0,0.03424257040023804,-12.0
1488.0,0.034744203090667725,-12.0
1489.0,0.034922242164611816,-12.0
1490.0,0.03456038236618042,-12.0
1491.0,0.03444570302963257,-12.0
1492.0,0.035349249839782715,-12.0
1493.0,0.03628551959991455,-12.0
1494.0,0.035558462142944336,-12.0
1495.0,0.035176992416381836,-12.0
1496.0,0.03540915250778198,-12.0
1497.0,0.0366094708442688,-12.0
1498.0,0.03657180070877075,-12.0
1499.0,0.03578728437423706,-12.0
1500.0,0.03530323505401611,-12.0
1501.0,0.03587418794631958,-12.0
1502.0,0.036178410053253174,-12.0
1503.0,0.036060333251953125,-12.0
1504.0,0.0358201265335083,-12.0
1505.0,0.03577470779418945,-12.0
1506.0,0.03593820333480835,-12.0
1507.0,0.03652745485305786,-12.0
1508.0,0.03653353452682495,-12.0
1509.0,0.03605484962463379,-12.0
1510.0,0.03586524724960327,-12.0
1511.0,0.03699302673339844,-12.0
1512.0,0.03801453113555908,-12.0
1513.0,0.037285029888153076,-12.0
1514.0,0.03681403398513794,-12.0
1515.0,0.03708535432815552,-12.0
1516.0,0.038562119007110596,-12.0
1517.0,0.038620591163635254,-12.0
1518.0,0.03740566968917847,-12.0
1519.0,0.036593496799468994,-12.0
1520.0,0.037450969219207764,-12.0
1521.0,0.038411617279052734,-12.0
1522.0,0.03830021619796753,-12.0
1523.0,0.03785240650177002,-12.0
1524.0,0.03753829002380371,-12.0
1525.0,0.03753429651260376,-12.0
1526.0,0.03785485029220581,-12.0
1527.0,0.037883222103118896,-12.0
1528.0,0.03750324249267578,-12.0
1529.0,0.037338972091674805,-12.0
1530.0,0.03799104690551758,-12.0
1531.0,0.03897184133529663,-12.0
